GeoFips,GeoName,2017,2018,2019,2020,2021
55033,"Dunn, WI",38643,40049,41558,44970,47673
55035,"Eau Claire, WI",45572,47996,49605,52528,55693
55037,"Florence, WI",49654,50817,59645,58794,64600
55039,"Fond du Lac, WI",45682,47833,49996,53124,56378
55041,"Forest, WI",39333,40873,41617,44154,46139
55043,"Grant, WI",40977,42679,44992,48773,51761
55045,"Green, WI",48611,50466,52723,56263,60240
55047,"Green Lake, WI",43793,44612,44772,47046,49311
55049,"Iowa, WI",45501,47546,50155,53878,57445
55051,"Iron, WI",47030,46642,47623,50558,52673
55053,"Jackson, WI",43603,45316,44994,48041,49697
55055,"Jefferson, WI",44079,45734,47726,50624,53863
55057,"Juneau, WI",37086,38451,40189,42982,46040
55059,"Kenosha, WI",45006,47089,49153,52452,57085
55061,"Kewaunee, WI",44918,46352,48091,52271,54422
55063,"La Crosse, WI",47087,49078,51477,54603,58301
55065,"Lafayette, WI",40730,42375,43860,48962,52194
55067,"Langlade, WI",41672,42726,44264,48118,51008
55069,"Lincoln, WI",43168,44902,45879,49098,51407
55071,"Manitowoc, WI",44695,45759,47097,50242,53085
55073,"Marathon, WI",47526,49641,52045,55055,58096
55075,"Marinette, WI",41577,44143,45231,47829,51265
55077,"Marquette, WI",39667,41257,43032,45977,47885
55078,"Menominee, WI*",30874,31995,36500,39554,43212
55079,"Milwaukee, WI",44681,47044,48239,51567,55927
55081,"Monroe, WI",40695,41546,42543,46451,49000
55083,"Oconto, WI",43502,45536,47656,50519,53114
55085,"Oneida, WI",47707,49025,50147,53044,55861
55087,"Outagamie, WI",48844,50594,52828,55492,58622
55089,"Ozaukee, WI",78814,81871,85018,87897,92719
55091,"Pepin, WI",46583,48141,49977,54569,57620
55093,"Pierce, WI",44789,46025,48704,51123,54429
55095,"Polk, WI",44328,45493,47004,49919,52885
55097,"Portage, WI",43910,45456,47721,50872,53435
55099,"Price, WI",43055,44070,45085,48014,51148
55101,"Racine, WI",46885,48867,50274,53005,56884
55103,"Richland, WI",41062,42856,44285,48132,50749
55105,"Rock, WI",41767,43685,45883,49129,52787
55107,"Rusk, WI",42899,44121,44793,48208,51844
55109,"St. Croix, WI",53345,55167,57706,59997,63800
55111,"Sauk, WI",45778,48136,52788,56206,60631
55113,"Sawyer, WI",42139,42572,45047,47325,50445
55115,"Shawano, WI*",41100,42456,44022,47291,49746
55117,"Sheboygan, WI",49792,52044,52696,55282,58425
55119,"Taylor, WI",39625,40394,42940,47580,49783
55121,"Trempealeau, WI",41703,43303,43745,46772,49712
55123,"Vernon, WI",39249,41099,42487,45812,49116
55125,"Vilas, WI",51127,52975,53083,53617,56041
55127,"Walworth, WI",46944,48675,51483,54477,58208
55129,"Washburn, WI",44691,45492,47441,50819,53835
55131,"Washington, WI",56136,58381,59788,62434,66103
55133,"Waukesha, WI",69068,71846,74733,77667,82032
55135,"Waupaca, WI",43107,44931,46452,49358,52622
55137,"Waushara, WI",39002,40850,41912,44479,46929
55139,"Winnebago, WI",45700,47717,49145,51751,55202
55141,"Wood, WI",44148,45552,47395,50185,53122
55901,"Shawano (includes Menominee), WI*",(NA),(NA),(NA),(NA),(NA)
56001,"Albany, WY",40409,42201,42955,46056,48528
56003,"Big Horn, WY",37358,39168,40898,45433,47259
56005,"Campbell, WY",50070,53324,53876,54040,56008
56007,"Carbon, WY",54204,57636,58619,62318,64804
56009,"Converse, WY",50949,56681,69603,68246,69583
56011,"Crook, WY",46695,49075,48636,49756,51825
56013,"Fremont, WY",42732,45449,46798,49268,51452
56015,"Goshen, WY",41784,44118,45141,47900,50633
56017,"Hot Springs, WY",47858,52556,61472,75185,78817
56019,"Johnson, WY",49681,54355,56585,58260,61294
56021,"Laramie, WY",49620,52113,53181,54959,58646
56023,"Lincoln, WY",41946,44445,49329,54847,61945
56025,"Natrona, WY",63472,71637,69791,67229,70175
56027,"Niobrara, WY",45122,48334,45633,50469,53797
56029,"Park, WY",52356,56947,60645,62495,65944
56031,"Platte, WY",47055,49348,51705,51050,53368
56033,"Sheridan, WY",55109,58364,59932,61749,64449
56035,"Sublette, WY",56145,60971,61618,62780,65620
56037,"Sweetwater, WY",51396,55377,56619,55188,56934
56039,"Teton, WY",228049,221209,278682,290674,318297
56041,"Uinta, WY",38363,39833,41297,42704,44157
56043,"Washakie, WY",45908,49292,51388,57228,60235
56045,"Weston, WY",42555,44802,46281,47499,49526
